0.947593,0.999271,0.996385,0.908923,0.753055,0.995677,0.982633,0.585930,0.974101,0.922766,0.893641,0.959949,0.999217,0.904917,0.762159,0.998342,0.986777,0.789707,0.815321,0.747590
0.880178,0.998226,0.997829,0.972124,0.761375,0.995617,0.992535,0.606322,0.946737,0.900850,0.904117,0.959941,0.999690,0.917446,0.816221,0.998266,0.966915,0.748076,0.861055,0.800819
0.945979,0.999648,0.997292,0.965687,0.742507,0.998345,0.990991,0.582793,0.969841,0.910246,0.887852,0.975274,0.998883,0.925495,0.799910,0.998052,0.996537,0.990550,0.862494,0.799867
0.712614,0.991234,0.995297,0.699813,0.674941,0.872485,0.808842,0.694422,0.703924,0.852115,0.687750,0.991328,0.996002,0.909038,0.665612,0.994231,0.991543,0.695775,0.857268,0.913485
0.683805,0.975313,0.989471,0.753582,0.640205,0.979233,0.844138,0.701194,0.754851,0.846223,0.708753,0.955912,0.991793,0.937508,0.708561,0.960009,0.991477,0.637464,0.875222,0.688431
0.815203,0.976931,0.972248,0.843506,0.701879,0.906312,0.888889,0.900000,0.879926,0.875296,0.887965,0.888902,0.966667,0.863380,0.818247,0.966667,0.909044,0.801100,0.922222,0.824061
0.678606,0.967593,0.000000,0.635182,0.693538,0.872521,0.922222,0.907778,0.747543,0.871367,0.712220,0.943619,0.922222,0.948574,0.721962,0.000000,0.000000,0.691369,0.844595,0.791685
0.686429,0.811111,0.000000,0.725000,0.712585,0.854062,0.750000,0.825000,0.706286,0.774817,0.791880,0.973642,0.800000,0.957511,0.558963,0.925000,0.970833,0.720412,0.766789,0.860448
0.837820,0.990446,0.988632,0.822581,0.644459,0.964291,0.927191,0.629308,0.867657,0.869845,0.708865,0.894835,0.990446,0.906972,0.681894,0.990446,0.990446,0.641399,0.711522,0.628557
0.816955,0.993243,0.993243,0.788373,0.662759,0.947003,0.931364,0.656694,0.850004,0.851188,0.707345,0.977211,0.993243,0.869500,0.740161,0.993243,0.993243,0.618555,0.724153,0.626038
0.870975,0.994141,0.995413,0.756752,0.677295,0.960156,0.926835,0.647754,0.888114,0.856149,0.715290,0.960789,0.990019,0.859253,0.718802,0.994141,0.994141,0.634114,0.695300,0.634922
0.712762,0.961538,0.000000,0.721533,0.682827,0.928545,0.754588,0.882906,0.897135,0.855596,0.843189,0.983590,0.976923,0.940406,0.718707,0.000000,0.000000,0.746374,0.953846,0.757868
0.820000,0.910952,0.000000,0.900000,0.705357,0.854198,0.912820,0.800299,0.820000,0.874923,0.654088,0.985333,0.893333,0.965502,0.743855,0.904000,0.908000,0.817364,0.925027,0.904982
0.940476,0.964286,0.000000,0.755988,0.845262,0.951161,0.836405,0.803305,0.940476,0.903568,0.892617,0.931041,0.964286,0.935910,0.804703,0.000000,0.961390,0.717346,0.989286,0.795993
0.771352,0.995117,0.986505,0.788989,0.771375,0.989571,0.888265,0.000000,0.825075,0.804927,0.817748,0.950088,0.979059,0.857624,0.631738,0.998252,0.984654,0.897452,0.803240,0.723704
0.922722,0.983979,0.988318,0.823825,0.733590,0.985692,0.892815,0.831808,0.815816,0.857519,0.977449,0.954350,0.981308,0.885957,0.639395,0.973465,0.988318,0.881565,0.978024,0.903146
0.904742,0.982533,0.981977,0.827671,0.715646,0.985315,0.886191,0.862762,0.820865,0.853484,0.977322,0.940948,0.988355,0.882004,0.632578,0.944162,0.986533,0.866821,0.978162,0.947761
0.853713,0.961538,0.981319,0.783457,0.810085,0.942614,0.876068,0.935897,0.850161,0.906771,0.838156,0.984817,0.961538,0.788612,0.746153,0.000000,0.961538,0.766312,0.923077,0.731788
0.827627,0.975000,0.000000,0.773827,0.593187,0.909698,0.722222,0.794942,0.828086,0.696348,0.673166,0.758948,0.858347,0.948558,0.716008,0.000000,0.000000,0.762484,0.861111,0.683925
0.756979,0.996591,0.987500,0.837648,0.808668,0.894073,0.913318,0.872689,0.708264,0.894533,0.932650,0.952912,0.976402,0.894604,0.695477,0.996591,0.915955,0.960561,0.970350,0.850976
0.768997,0.993438,0.988962,0.830398,0.815927,0.892968,0.915494,0.873860,0.715390,0.888241,0.935542,0.944522,0.971800,0.890306,0.688023,0.996689,0.919536,0.959945,0.969496,0.852021
0.744823,0.987623,0.989796,0.756458,0.813240,0.901936,0.878922,0.814071,0.711608,0.870245,0.895228,0.958074,0.978604,0.902977,0.692256,0.993622,0.931499,0.813068,0.907092,0.870502
0.829390,0.990741,0.967813,0.798496,0.870361,0.970453,0.852094,0.835001,0.792107,0.809040,0.877353,0.924043,0.980492,0.920215,0.679698,0.982804,0.974205,0.948626,0.847319,0.727334
0.637387,0.963218,0.000000,0.791643,0.622759,0.785315,0.815299,0.931034,0.863218,0.871602,0.763106,0.940556,0.913793,0.990876,0.742070,0.000000,0.000000,0.657908,0.804075,0.753185
